temp,rain_1h,snow_1h,clouds_all,date_time,traffic_volume,hour,day_of_week,is_weekend,is_holiday,is_peak_hour,hour_sin,hour_cos,weather_main_grouped,congestion_level
275.36,0.0,0.0,40,2017-11-19 14:00:00,4121,14,Sunday,1,0,0,-0.4999999999999997,-0.8660254037844388,Clouds,High
276.78,0.0,0.0,40,2017-11-19 15:00:00,4329,15,Sunday,1,0,0,-0.7071067811865471,-0.7071067811865479,Clouds,High
277.46,0.0,0.0,40,2017-11-19 16:00:00,4555,16,Sunday,1,0,0,-0.8660254037844385,-0.5000000000000004,Clouds,High
276.29,0.0,0.0,40,2017-11-19 17:00:00,4505,17,Sunday,1,0,0,-0.9659258262890683,-0.25881904510252063,Clouds,High
273.75,0.0,0.0,40,2017-11-19 18:00:00,3560,18,Sunday,1,0,0,-1.0,-1.8369701987210297e-16,Clouds,High
273.22,0.0,0.0,5,2017-11-19 19:00:00,2989,19,Sunday,1,0,0,-0.9659258262890684,0.2588190451025203,Clear,Medium
273.62,0.0,0.0,5,2017-11-19 20:00:00,2477,20,Sunday,1,0,0,-0.8660254037844386,0.5000000000000001,Clear,Medium
273.75,0.0,0.0,5,2017-11-19 21:00:00,1898,21,Sunday,1,0,0,-0.7071067811865477,0.7071067811865474,Clear,Medium
274.15,0.0,0.0,1,2017-11-19 22:00:00,1413,22,Sunday,1,0,0,-0.5000000000000004,0.8660254037844384,Clear,Medium
273.61,0.0,0.0,1,2017-11-19 23:00:00,991,23,Sunday,1,0,0,-0.25881904510252157,0.9659258262890681,Clear,Low
273.64,0.0,0.0,1,2017-11-20 00:00:00,484,0,Monday,0,0,0,0.0,1.0,Clear,Low
273.22,0.0,0.0,1,2017-11-20 01:00:00,331,1,Monday,0,0,0,0.25881904510252074,0.9659258262890683,Clear,Low
272.48,0.0,0.0,1,2017-11-20 02:00:00,239,2,Monday,0,0,0,0.49999999999999994,0.8660254037844387,Clear,Low
272.08,0.0,0.0,1,2017-11-20 03:00:00,373,3,Monday,0,0,0,0.7071067811865476,0.7071067811865476,Clear,Low
272.02,0.0,0.0,1,2017-11-20 04:00:00,848,4,Monday,0,0,0,0.8660254037844386,0.5000000000000001,Clear,Low
271.94,0.0,0.0,1,2017-11-20 05:00:00,2851,5,Monday,0,0,0,0.9659258262890683,0.25881904510252074,Clear,Medium
272.08,0.0,0.0,1,2017-11-20 06:00:00,5208,6,Monday,0,0,1,1.0,6.123233995736766e-17,Clear,Very High
271.72,0.0,0.0,1,2017-11-20 07:00:00,6600,7,Monday,0,0,1,0.9659258262890683,-0.25881904510252063,Clear,Very High
271.61,0.0,0.0,1,2017-11-20 08:00:00,5918,8,Monday,0,0,1,0.8660254037844387,-0.4999999999999998,Clear,Very High
272.5,0.0,0.0,1,2017-11-20 09:00:00,5020,9,Monday,0,0,0,0.7071067811865476,-0.7071067811865475,Clear,Very High
274.68,0.0,0.0,1,2017-11-20 10:00:00,4583,10,Monday,0,0,0,0.49999999999999994,-0.8660254037844387,Clear,High
276.36,0.0,0.0,90,2017-11-20 11:00:00,4556,11,Monday,0,0,0,0.258819045102521,-0.9659258262890682,Clouds,High
278.08,0.0,0.0,1,2017-11-20 12:00:00,4812,12,Monday,0,0,0,1.2246467991473532e-16,-1.0,Clear,High
278.86,0.0,0.0,90,2017-11-20 13:00:00,4866,13,Monday,0,0,0,-0.2588190451025208,-0.9659258262890683,Clouds,High
279.65,0.0,0.0,90,2017-11-20 14:00:00,5095,14,Monday,0,0,1,-0.4999999999999997,-0.8660254037844388,Clouds,Very High
280.01,0.0,0.0,90,2017-11-20 15:00:00,5769,15,Monday,0,0,1,-0.7071067811865471,-0.7071067811865479,Clouds,Very High
280.29,0.0,0.0,75,2017-11-20 16:00:00,6629,16,Monday,0,0,1,-0.8660254037844385,-0.5000000000000004,Clouds,Very High
280.28,0.0,0.0,75,2017-11-20 17:00:00,6013,17,Monday,0,0,1,-0.9659258262890683,-0.25881904510252063,Clouds,Very High
279.94,0.0,0.0,75,2017-11-20 18:00:00,4162,18,Monday,0,0,0,-1.0,-1.8369701987210297e-16,Clouds,High
279.79,0.0,0.0,75,2017-11-20 19:00:00,3029,19,Monday,0,0,0,-0.9659258262890684,0.2588190451025203,Clouds,Medium
279.01,0.0,0.0,75,2017-11-20 20:00:00,2612,20,Monday,0,0,0,-0.8660254037844386,0.5000000000000001,Clouds,Medium
279.29,0.0,0.0,75,2017-11-20 21:00:00,2595,21,Monday,0,0,0,-0.7071067811865477,0.7071067811865474,Clouds,Medium
278.95,0.0,0.0,1,2017-11-20 22:00:00,3268,22,Monday,0,0,0,-0.5000000000000004,0.8660254037844384,Clear,Medium
279.02,0.0,0.0,1,2017-11-20 23:00:00,1174,23,Monday,0,0,0,-0.25881904510252157,0.9659258262890681,Clear,Low
278.72,0.0,0.0,1,2017-11-21 00:00:00,560,0,Tuesday,0,0,0,0.0,1.0,Clear,Low
277.35,0.0,0.0,1,2017-11-21 01:00:00,373,1,Tuesday,0,0,0,0.25881904510252074,0.9659258262890683,Clear,Low
275.75,0.0,0.0,1,2017-11-21 02:00:00,247,2,Tuesday,0,0,0,0.49999999999999994,0.8660254037844387,Clear,Low
274.29,0.0,0.0,1,2017-11-21 03:00:00,381,3,Tuesday,0,0,0,0.7071067811865476,0.7071067811865476,Clear,Low
272.94,0.0,0.0,75,2017-11-21 04:00:00,867,4,Tuesday,0,0,0,0.8660254037844386,0.5000000000000001,Clouds,Low
271.35,0.0,0.0,40,2017-11-21 05:00:00,2906,5,Tuesday,0,0,0,0.9659258262890683,0.25881904510252074,Clouds,Medium
270.61,0.0,0.0,90,2017-11-21 06:00:00,5793,6,Tuesday,0,0,1,1.0,6.123233995736766e-17,Snow,Very High
270.55,0.0,0.0,90,2017-11-21 07:00:00,6796,7,Tuesday,0,0,1,0.9659258262890683,-0.25881904510252063,Snow,Very High
269.55,0.0,0.0,75,2017-11-21 08:00:00,5932,8,Tuesday,0,0,1,0.8660254037844387,-0.4999999999999998,Snow,Very High
268.69,0.0,0.0,75,2017-11-21 09:00:00,5354,9,Tuesday,0,0,0,0.7071067811865476,-0.7071067811865475,Clouds,Very High
268.15,0.0,0.0,75,2017-11-21 10:00:00,4682,10,Tuesday,0,0,0,0.49999999999999994,-0.8660254037844387,Snow,High
269.08,0.0,0.0,75,2017-11-21 11:00:00,4877,11,Tuesday,0,0,0,0.258819045102521,-0.9659258262890682,Snow,High
269.69,0.0,0.0,40,2017-11-21 12:00:00,5069,12,Tuesday,0,0,0,1.2246467991473532e-16,-1.0,Snow,Very High
270.41,0.0,0.0,20,2017-11-21 13:00:00,5268,13,Tuesday,0,0,0,-0.2588190451025208,-0.9659258262890683,Clouds,Very High
270.75,0.0,0.0,5,2017-11-21 14:00:00,5314,14,Tuesday,0,0,1,-0.4999999999999997,-0.8660254037844388,Clear,Very High
271.58,0.0,0.0,5,2017-11-21 15:00:00,5823,15,Tuesday,0,0,1,-0.7071067811865471,-0.7071067811865479,Clear,Very High
271.15,0.0,0.0,5,2017-11-21 16:00:00,6669,16,Tuesday,0,0,1,-0.8660254037844385,-0.5000000000000004,Clear,Very High
270.42,0.0,0.0,1,2017-11-21 17:00:00,6379,17,Tuesday,0,0,1,-0.9659258262890683,-0.25881904510252063,Clear,Very High
269.51,0.0,0.0,5,2017-11-21 18:00:00,4670,18,Tuesday,0,0,0,-1.0,-1.8369701987210297e-16,Clear,High
268.68,0.0,0.0,1,2017-11-21 19:00:00,3208,19,Tuesday,0,0,0,-0.9659258262890684,0.2588190451025203,Clear,Medium
268.09,0.0,0.0,5,2017-11-21 20:00:00,2807,20,Tuesday,0,0,0,-0.8660254037844386,0.5000000000000001,Clear,Medium
267.15,0.0,0.0,5,2017-11-21 21:00:00,2583,21,Tuesday,0,0,0,-0.7071067811865477,0.7071067811865474,Clear,Medium
266.55,0.0,0.0,1,2017-11-21 22:00:00,1848,22,Tuesday,0,0,0,-0.5000000000000004,0.8660254037844384,Clear,Medium
265.88,0.0,0.0,1,2017-11-21 23:00:00,1111,23,Tuesday,0,0,0,-0.25881904510252157,0.9659258262890681,Clear,Low
265.55,0.0,0.0,1,2017-11-22 00:00:00,633,0,Wednesday,0,0,0,0.0,1.0,Clear,Low
264.88,0.0,0.0,1,2017-11-22 01:00:00,422,1,Wednesday,0,0,0,0.25881904510252074,0.9659258262890683,Clear,Low
264.22,0.0,0.0,1,2017-11-22 02:00:00,320,2,Wednesday,0,0,0,0.49999999999999994,0.8660254037844387,Clear,Low
264.3,0.0,0.0,1,2017-11-22 03:00:00,380,3,Wednesday,0,0,0,0.7071067811865476,0.7071067811865476,Clear,Low
263.92,0.0,0.0,1,2017-11-22 04:00:00,861,4,Wednesday,0,0,0,0.8660254037844386,0.5000000000000001,Clear,Low
263.22,0.0,0.0,1,2017-11-22 05:00:00,2761,5,Wednesday,0,0,0,0.9659258262890683,0.25881904510252074,Clear,Medium
262.95,0.0,0.0,1,2017-11-22 06:00:00,5385,6,Wednesday,0,0,1,1.0,6.123233995736766e-17,Clear,Very High
262.55,0.0,0.0,5,2017-11-22 07:00:00,5983,7,Wednesday,0,0,1,0.9659258262890683,-0.25881904510252063,Clear,Very High
262.42,0.0,0.0,1,2017-11-22 08:00:00,5411,8,Wednesday,0,0,1,0.8660254037844387,-0.4999999999999998,Clear,Very High
264.29,0.0,0.0,1,2017-11-22 09:00:00,5036,9,Wednesday,0,0,0,0.7071067811865476,-0.7071067811865475,Clear,Very High
266.35,0.0,0.0,75,2017-11-22 10:00:00,4830,10,Wednesday,0,0,0,0.49999999999999994,-0.8660254037844387,Clouds,High
267.48,0.0,0.0,75,2017-11-22 11:00:00,5165,11,Wednesday,0,0,0,0.258819045102521,-0.9659258262890682,Clouds,Very High
268.22,0.0,0.0,90,2017-11-22 12:00:00,5484,12,Wednesday,0,0,0,1.2246467991473532e-16,-1.0,Clouds,Very High
268.94,0.0,0.0,90,2017-11-22 13:00:00,5650,13,Wednesday,0,0,0,-0.2588190451025208,-0.9659258262890683,Clouds,Very High
269.68,0.0,0.0,90,2017-11-22 14:00:00,5916,14,Wednesday,0,0,1,-0.4999999999999997,-0.8660254037844388,Snow,Very High
270.0,0.0,0.0,40,2017-11-22 15:00:00,5793,15,Wednesday,0,0,1,-0.7071067811865471,-0.7071067811865479,Snow,Very High
270.81,0.0,0.0,75,2017-11-22 16:00:00,6032,16,Wednesday,0,0,1,-0.8660254037844385,-0.5000000000000004,Snow,Very High
271.21,0.0,0.0,75,2017-11-22 17:00:00,5177,17,Wednesday,0,0,1,-0.9659258262890683,-0.25881904510252063,Clouds,Very High
271.34,0.0,0.0,90,2017-11-22 18:00:00,4347,18,Wednesday,0,0,0,-1.0,-1.8369701987210297e-16,Snow,High
271.75,0.0,0.0,90,2017-11-22 19:00:00,3179,19,Wednesday,0,0,0,-0.9659258262890684,0.2588190451025203,Snow,Medium
272.21,0.0,0.0,90,2017-11-22 20:00:00,2860,20,Wednesday,0,0,0,-0.8660254037844386,0.5000000000000001,Clouds,Medium
272.61,0.0,0.0,90,2017-11-22 21:00:00,2638,21,Wednesday,0,0,0,-0.7071067811865477,0.7071067811865474,Clouds,Medium
272.55,0.0,0.0,90,2017-11-22 22:00:00,2077,22,Wednesday,0,0,0,-0.5000000000000004,0.8660254037844384,Clouds,Medium
272.35,0.0,0.0,90,2017-11-22 23:00:00,1474,23,Wednesday,0,0,0,-0.25881904510252157,0.9659258262890681,Clouds,Medium
271.94,0.0,0.0,1,2017-11-23 00:00:00,1324,0,Thursday,0,1,0,0.0,1.0,Clear,Medium
270.94,0.0,0.0,1,2017-11-23 01:00:00,601,1,Thursday,0,0,0,0.25881904510252074,0.9659258262890683,Clear,Low
269.42,0.0,0.0,1,2017-11-23 02:00:00,416,2,Thursday,0,0,0,0.49999999999999994,0.8660254037844387,Clear,Low
268.82,0.0,0.0,40,2017-11-23 03:00:00,320,3,Thursday,0,0,0,0.7071067811865476,0.7071067811865476,Clouds,Low
268.15,0.0,0.0,1,2017-11-23 04:00:00,266,4,Thursday,0,0,0,0.8660254037844386,0.5000000000000001,Clear,Low
268.02,0.0,0.0,1,2017-11-23 05:00:00,423,5,Thursday,0,0,0,0.9659258262890683,0.25881904510252074,Clear,Low
267.55,0.0,0.0,1,2017-11-23 06:00:00,834,6,Thursday,0,0,1,1.0,6.123233995736766e-17,Clear,Low
267.37,0.0,0.0,5,2017-11-23 07:00:00,991,7,Thursday,0,0,1,0.9659258262890683,-0.25881904510252063,Clear,Low
266.75,0.0,0.0,5,2017-11-23 08:00:00,1267,8,Thursday,0,0,1,0.8660254037844387,-0.4999999999999998,Clear,Medium
268.86,0.0,0.0,5,2017-11-23 09:00:00,2227,9,Thursday,0,0,0,0.7071067811865476,-0.7071067811865475,Clear,Medium
271.93,0.0,0.0,5,2017-11-23 10:00:00,2817,10,Thursday,0,0,0,0.49999999999999994,-0.8660254037844387,Clear,Medium
274.08,0.0,0.0,5,2017-11-23 11:00:00,3347,11,Thursday,0,0,0,0.258819045102521,-0.9659258262890682,Clear,Medium
276.01,0.0,0.0,5,2017-11-23 12:00:00,3169,12,Thursday,0,0,0,1.2246467991473532e-16,-1.0,Clear,Medium
277.81,0.0,0.0,5,2017-11-23 13:00:00,3049,13,Thursday,0,0,0,-0.2588190451025208,-0.9659258262890683,Clear,Medium
279.08,0.0,0.0,5,2017-11-23 14:00:00,2935,14,Thursday,0,0,1,-0.4999999999999997,-0.8660254037844388,Clear,Medium
279.95,0.0,0.0,1,2017-11-23 15:00:00,3278,15,Thursday,0,0,1,-0.7071067811865471,-0.7071067811865479,Clear,Medium
280.01,0.0,0.0,40,2017-11-23 16:00:00,3212,16,Thursday,0,0,1,-0.8660254037844385,-0.5000000000000004,Clouds,Medium
279.08,0.0,0.0,75,2017-11-23 17:00:00,3340,17,Thursday,0,0,1,-0.9659258262890683,-0.25881904510252063,Clouds,Medium
277.48,0.0,0.0,40,2017-11-23 18:00:00,3267,18,Thursday,0,0,0,-1.0,-1.8369701987210297e-16,Drizzle,Medium
277.56,0.0,0.0,40,2017-11-23 19:00:00,3194,19,Thursday,0,0,0,-0.9659258262890684,0.2588190451025203,Clouds,Medium
277.61,0.0,0.0,40,2017-11-23 20:00:00,2989,20,Thursday,0,0,0,-0.8660254037844386,0.5000000000000001,Clouds,Medium
277.75,0.0,0.0,20,2017-11-23 21:00:00,2730,21,Thursday,0,0,0,-0.7071067811865477,0.7071067811865474,Clouds,Medium
278.15,0.0,0.0,1,2017-11-23 22:00:00,1962,22,Thursday,0,0,0,-0.5000000000000004,0.8660254037844384,Clear,Medium
279.42,0.0,0.0,1,2017-11-23 23:00:00,1313,23,Thursday,0,0,0,-0.25881904510252157,0.9659258262890681,Clear,Medium
280.08,0.0,0.0,1,2017-11-24 00:00:00,770,0,Friday,0,0,0,0.0,1.0,Clear,Low
280.48,0.0,0.0,1,2017-11-24 01:00:00,467,1,Friday,0,0,0,0.25881904510252074,0.9659258262890683,Clear,Low
280.35,0.0,0.0,1,2017-11-24 02:00:00,271,2,Friday,0,0,0,0.49999999999999994,0.8660254037844387,Clear,Low
280.35,0.0,0.0,1,2017-11-24 03:00:00,257,3,Friday,0,0,0,0.7071067811865476,0.7071067811865476,Clear,Low
280.07,0.0,0.0,1,2017-11-24 04:00:00,403,4,Friday,0,0,0,0.8660254037844386,0.5000000000000001,Clear,Low
279.75,0.0,0.0,1,2017-11-24 05:00:00,1045,5,Friday,0,0,0,0.9659258262890683,0.25881904510252074,Clear,Low
279.81,0.0,0.0,1,2017-11-24 06:00:00,2101,6,Friday,0,0,1,1.0,6.123233995736766e-17,Clear,Medium
279.72,0.0,0.0,1,2017-11-24 07:00:00,2419,7,Friday,0,0,1,0.9659258262890683,-0.25881904510252063,Clear,Medium
279.61,0.0,0.0,1,2017-11-24 08:00:00,2480,8,Friday,0,0,1,0.8660254037844387,-0.4999999999999998,Clear,Medium
280.88,0.0,0.0,1,2017-11-24 09:00:00,2909,9,Friday,0,0,0,0.7071067811865476,-0.7071067811865475,Clear,Medium
282.28,0.0,0.0,40,2017-11-24 10:00:00,3405,10,Friday,0,0,0,0.49999999999999994,-0.8660254037844387,Clouds,Medium
284.68,0.0,0.0,40,2017-11-24 11:00:00,4017,11,Friday,0,0,0,0.258819045102521,-0.9659258262890682,Clouds,High
286.36,0.0,0.0,1,2017-11-24 12:00:00,4321,12,Friday,0,0,0,1.2246467991473532e-16,-1.0,Rain,High
286.77,0.0,0.0,1,2017-11-24 13:00:00,4334,13,Friday,0,0,0,-0.2588190451025208,-0.9659258262890683,Clear,High
288.08,0.0,0.0,40,2017-11-24 14:00:00,4749,14,Friday,0,0,1,-0.4999999999999997,-0.8660254037844388,Drizzle,High
286.42,0.0,0.0,90,2017-11-24 15:00:00,4696,15,Friday,0,0,1,-0.7071067811865471,-0.7071067811865479,Drizzle,High
285.02,0.0,0.0,90,2017-11-24 16:00:00,4482,16,Friday,0,0,1,-0.8660254037844385,-0.5000000000000004,Rain,High
283.28,0.0,0.0,75,2017-11-24 17:00:00,4858,17,Friday,0,0,1,-0.9659258262890683,-0.25881904510252063,Clouds,High
281.09,0.0,0.0,5,2017-11-24 18:00:00,5325,18,Friday,0,0,0,-1.0,-1.8369701987210297e-16,Clear,Very High
280.43,0.0,0.0,5,2017-11-24 19:00:00,3279,19,Friday,0,0,0,-0.9659258262890684,0.2588190451025203,Clear,Medium
280.15,0.0,0.0,5,2017-11-24 20:00:00,2844,20,Friday,0,0,0,-0.8660254037844386,0.5000000000000001,Clear,Medium
279.29,0.0,0.0,1,2017-11-24 21:00:00,2802,21,Friday,0,0,0,-0.7071067811865477,0.7071067811865474,Clear,Medium
278.88,0.0,0.0,1,2017-11-24 22:00:00,2297,22,Friday,0,0,0,-0.5000000000000004,0.8660254037844384,Clear,Medium
277.95,0.0,0.0,1,2017-11-24 23:00:00,1642,23,Friday,0,0,0,-0.25881904510252157,0.9659258262890681,Clear,Medium
277.62,0.0,0.0,1,2017-11-25 00:00:00,1079,0,Saturday,1,0,0,0.0,1.0,Clear,Low
277.08,0.0,0.0,1,2017-11-25 01:00:00,655,1,Saturday,1,0,0,0.25881904510252074,0.9659258262890683,Clear,Low
276.61,0.0,0.0,1,2017-11-25 02:00:00,516,2,Saturday,1,0,0,0.49999999999999994,0.8660254037844387,Clear,Low
276.35,0.0,0.0,1,2017-11-25 03:00:00,372,3,Saturday,1,0,0,0.7071067811865476,0.7071067811865476,Clear,Low
275.62,0.0,0.0,1,2017-11-25 04:00:00,323,4,Saturday,1,0,0,0.8660254037844386,0.5000000000000001,Clear,Low
274.95,0.0,0.0,1,2017-11-25 05:00:00,595,5,Saturday,1,0,0,0.9659258262890683,0.25881904510252074,Clear,Low
274.35,0.0,0.0,1,2017-11-25 06:00:00,1010,6,Saturday,1,0,0,1.0,6.123233995736766e-17,Clear,Low
273.93,0.0,0.0,5,2017-11-25 07:00:00,1539,7,Saturday,1,0,0,0.9659258262890683,-0.25881904510252063,Clear,Medium
273.28,0.0,0.0,1,2017-11-25 08:00:00,2133,8,Saturday,1,0,0,0.8660254037844387,-0.4999999999999998,Clear,Medium
273.55,0.0,0.0,5,2017-11-25 09:00:00,3054,9,Saturday,1,0,0,0.7071067811865476,-0.7071067811865475,Clear,Medium
274.15,0.0,0.0,5,2017-11-25 10:00:00,3914,10,Saturday,1,0,0,0.49999999999999994,-0.8660254037844387,Clear,High
274.88,0.0,0.0,5,2017-11-25 11:00:00,4734,11,Saturday,1,0,0,0.258819045102521,-0.9659258262890682,Clear,High
275.65,0.0,0.0,5,2017-11-25 12:00:00,5167,12,Saturday,1,0,0,1.2246467991473532e-16,-1.0,Clear,Very High
275.86,0.0,0.0,20,2017-11-25 13:00:00,4952,13,Saturday,1,0,0,-0.2588190451025208,-0.9659258262890683,Clouds,High
276.72,0.0,0.0,20,2017-11-25 14:00:00,4461,14,Saturday,1,0,0,-0.4999999999999997,-0.8660254037844388,Clouds,High
276.86,0.0,0.0,40,2017-11-25 15:00:00,4348,15,Saturday,1,0,0,-0.7071067811865471,-0.7071067811865479,Clouds,High
276.55,0.0,0.0,75,2017-11-25 16:00:00,4380,16,Saturday,1,0,0,-0.8660254037844385,-0.5000000000000004,Clouds,High
275.22,0.0,0.0,75,2017-11-25 17:00:00,4490,17,Saturday,1,0,0,-0.9659258262890683,-0.25881904510252063,Clouds,High
273.68,0.0,0.0,40,2017-11-25 18:00:00,4046,18,Saturday,1,0,0,-1.0,-1.8369701987210297e-16,Clouds,High
272.56,0.0,0.0,5,2017-11-25 19:00:00,3463,19,Saturday,1,0,0,-0.9659258262890684,0.2588190451025203,Clear,High
271.36,0.0,0.0,5,2017-11-25 20:00:00,3005,20,Saturday,1,0,0,-0.8660254037844386,0.5000000000000001,Clear,Medium
270.15,0.0,0.0,5,2017-11-25 21:00:00,2800,21,Saturday,1,0,0,-0.7071067811865477,0.7071067811865474,Clear,Medium
269.49,0.0,0.0,1,2017-11-25 22:00:00,2673,22,Saturday,1,0,0,-0.5000000000000004,0.8660254037844384,Clear,Medium
268.54,0.0,0.0,1,2017-11-25 23:00:00,2584,23,Saturday,1,0,0,-0.25881904510252157,0.9659258262890681,Clear,Medium
268.51,0.0,0.0,1,2017-11-26 00:00:00,1386,0,Sunday,1,0,0,0.0,1.0,Clear,Medium
268.3,0.0,0.0,1,2017-11-26 01:00:00,938,1,Sunday,1,0,0,0.25881904510252074,0.9659258262890683,Clear,Low
268.51,0.0,0.0,1,2017-11-26 02:00:00,701,2,Sunday,1,0,0,0.49999999999999994,0.8660254037844387,Clear,Low
268.94,0.0,0.0,1,2017-11-26 03:00:00,513,3,Sunday,1,0,0,0.7071067811865476,0.7071067811865476,Clear,Low
269.58,0.0,0.0,1,2017-11-26 04:00:00,454,4,Sunday,1,0,0,0.8660254037844386,0.5000000000000001,Clear,Low
269.84,0.0,0.0,1,2017-11-26 05:00:00,602,5,Sunday,1,0,0,0.9659258262890683,0.25881904510252074,Clear,Low
270.58,0.0,0.0,1,2017-11-26 06:00:00,965,6,Sunday,1,0,0,1.0,6.123233995736766e-17,Clear,Low
271.14,0.0,0.0,40,2017-11-26 07:00:00,1240,7,Sunday,1,0,0,0.9659258262890683,-0.25881904510252063,Clouds,Low
271.68,0.0,0.0,1,2017-11-26 08:00:00,1769,8,Sunday,1,0,0,0.8660254037844387,-0.4999999999999998,Clear,Medium
273.29,0.0,0.0,40,2017-11-26 09:00:00,2404,9,Sunday,1,0,0,0.7071067811865476,-0.7071067811865475,Clouds,Medium
275.36,0.0,0.0,1,2017-11-26 10:00:00,3280,10,Sunday,1,0,0,0.49999999999999994,-0.8660254037844387,Clear,Medium
277.81,0.0,0.0,40,2017-11-26 11:00:00,3886,11,Sunday,1,0,0,0.258819045102521,-0.9659258262890682,Clouds,High
279.68,0.0,0.0,40,2017-11-26 12:00:00,4299,12,Sunday,1,0,0,1.2246467991473532e-16,-1.0,Clouds,High
281.08,0.0,0.0,40,2017-11-26 13:00:00,4860,13,Sunday,1,0,0,-0.2588190451025208,-0.9659258262890683,Clouds,High
282.5,0.0,0.0,75,2017-11-26 14:00:00,4871,14,Sunday,1,0,0,-0.4999999999999997,-0.8660254037844388,Clouds,High
282.58,0.0,0.0,1,2017-11-26 15:00:00,4994,15,Sunday,1,0,0,-0.7071067811865471,-0.7071067811865479,Clear,Very High
281.82,0.0,0.0,75,2017-11-26 16:00:00,4933,16,Sunday,1,0,0,-0.8660254037844385,-0.5000000000000004,Clouds,High
281.08,0.0,0.0,1,2017-11-26 17:00:00,4794,17,Sunday,1,0,0,-0.9659258262890683,-0.25881904510252063,Clear,High
278.62,0.0,0.0,75,2017-11-26 18:00:00,4392,18,Sunday,1,0,0,-1.0,-1.8369701987210297e-16,Clouds,High
277.02,0.0,0.0,1,2017-11-26 19:00:00,3341,19,Sunday,1,0,0,-0.9659258262890684,0.2588190451025203,Clear,Medium
276.55,0.0,0.0,1,2017-11-26 20:00:00,2839,20,Sunday,1,0,0,-0.8660254037844386,0.5000000000000001,Clear,Medium
275.62,0.0,0.0,75,2017-11-26 21:00:00,2550,21,Sunday,1,0,0,-0.7071067811865477,0.7071067811865474,Clouds,Medium
274.87,0.0,0.0,75,2017-11-26 22:00:00,1640,22,Sunday,1,0,0,-0.5000000000000004,0.8660254037844384,Clouds,Medium
273.72,0.0,0.0,1,2017-11-26 23:00:00,1009,23,Sunday,1,0,0,-0.25881904510252157,0.9659258262890681,Clear,Low
273.22,0.0,0.0,1,2017-11-27 00:00:00,539,0,Monday,0,0,0,0.0,1.0,Clear,Low
272.58,0.0,0.0,1,2017-11-27 01:00:00,317,1,Monday,0,0,0,0.25881904510252074,0.9659258262890683,Clear,Low
271.79,0.0,0.0,1,2017-11-27 02:00:00,213,2,Monday,0,0,0,0.49999999999999994,0.8660254037844387,Clear,Low
272.01,0.0,0.0,1,2017-11-27 03:00:00,328,3,Monday,0,0,0,0.7071067811865476,0.7071067811865476,Clear,Low
272.95,0.0,0.0,1,2017-11-27 04:00:00,810,4,Monday,0,0,0,0.8660254037844386,0.5000000000000001,Clear,Low
273.43,0.0,0.0,1,2017-11-27 05:00:00,2875,5,Monday,0,0,0,0.9659258262890683,0.25881904510252074,Clear,Medium
274.22,0.0,0.0,1,2017-11-27 06:00:00,5636,6,Monday,0,0,1,1.0,6.123233995736766e-17,Mist,Very High
275.36,0.0,0.0,40,2017-11-27 07:00:00,6656,7,Monday,0,0,1,0.9659258262890683,-0.25881904510252063,Clouds,Very High
275.61,0.0,0.0,75,2017-11-27 08:00:00,5907,8,Monday,0,0,1,0.8660254037844387,-0.4999999999999998,Clouds,Very High
276.48,0.0,0.0,1,2017-11-27 09:00:00,5063,9,Monday,0,0,0,0.7071067811865476,-0.7071067811865475,Clear,Very High
278.81,0.0,0.0,75,2017-11-27 10:00:00,4365,10,Monday,0,0,0,0.49999999999999994,-0.8660254037844387,Clouds,High
281.48,0.0,0.0,75,2017-11-27 11:00:00,4513,11,Monday,0,0,0,0.258819045102521,-0.9659258262890682,Clouds,High
284.14,0.0,0.0,75,2017-11-27 12:00:00,4933,12,Monday,0,0,0,1.2246467991473532e-16,-1.0,Clouds,High
286.01,0.0,0.0,75,2017-11-27 13:00:00,4659,13,Monday,0,0,0,-0.2588190451025208,-0.9659258262890683,Clouds,High
287.61,0.0,0.0,75,2017-11-27 14:00:00,4997,14,Monday,0,0,1,-0.4999999999999997,-0.8660254037844388,Clouds,Very High
288.38,0.0,0.0,75,2017-11-27 15:00:00,5748,15,Monday,0,0,1,-0.7071067811865471,-0.7071067811865479,Clouds,Very High
287.86,0.0,0.0,75,2017-11-27 16:00:00,6674,16,Monday,0,0,1,-0.8660254037844385,-0.5000000000000004,Clouds,Very High
286.94,0.0,0.0,1,2017-11-27 17:00:00,5937,17,Monday,0,0,1,-0.9659258262890683,-0.25881904510252063,Clear,Very High
285.88,0.0,0.0,75,2017-11-27 18:00:00,4171,18,Monday,0,0,0,-1.0,-1.8369701987210297e-16,Clouds,High
285.42,0.0,0.0,1,2017-11-27 19:00:00,2984,19,Monday,0,0,0,-0.9659258262890684,0.2588190451025203,Clear,Medium
284.95,0.0,0.0,40,2017-11-27 20:00:00,2399,20,Monday,0,0,0,-0.8660254037844386,0.5000000000000001,Clouds,Medium
285.15,0.0,0.0,1,2017-11-27 21:00:00,2051,21,Monday,0,0,0,-0.7071067811865477,0.7071067811865474,Clear,Medium
284.86,0.0,0.0,1,2017-11-27 22:00:00,1431,22,Monday,0,0,0,-0.5000000000000004,0.8660254037844384,Clear,Medium
285.28,0.0,0.0,1,2017-11-27 23:00:00,955,23,Monday,0,0,0,-0.25881904510252157,0.9659258262890681,Clear,Low
284.82,0.0,0.0,1,2017-11-28 00:00:00,569,0,Tuesday,0,0,0,0.0,1.0,Clear,Low
